Latitude,Longitude
12.999541,77.644975
12.912084,77.586868
12.917118,77.615805
12.913513,77.573748
12.981222,77.568439
12.976422,77.560213
12.996857,77.574412
13.006647,77.568622
12.987073,77.594065
12.982999,77.6283
12.975739,77.649389
12.993265,77.586036
12.927566,77.558751
12.930997,77.588084
12.944328,77.591006
13.010565,77.590154
13.007736,77.564677
12.981698,77.655218
12.97833,77.610949
12.998842,77.558183
12.980594,77.585997
13.002034,77.579954
12.999299,77.584887
12.947091,77.56151
12.95724,77.590621
12.972829,77.573894
12.961586,77.557114
12.943359,77.540945
12.998421,77.536648
12.960927,77.591071
13.009343,77.585807
12.965959,77.581023
12.961378,77.547941
12.988235,77.56598
12.989018,77.650327
12.927108,77.62782
12.953521,77.585307
12.988956,77.643579
12.966494,77.568303
13.005883,77.563681
12.974758,77.577762
13.000468,77.560575
12.964058,77.659283
12.992775,77.562197
12.978705,77.615341
12.995255,77.583329
12.921503,77.571225
12.923059,77.616414
12.946583,77.583832
12.921589,77.553005
12.986789,77.633323
12.989648,77.57384
12.947239,77.617221
12.986312,77.601868
13.004827,77.645113
12.954959,77.558082
12.989739,77.561422
12.978133,77.578216
13.009349,77.554234
12.977999,77.596725
12.927528,77.606275
12.982266,77.574574
12.999375,77.577252
12.939011,77.554899
12.972062,77.560319
12.998453,77.56323
12.942684,77.563781
13.027899,77.571726
12.974161,77.562829
13.000491,77.649504
12.959915,77.650659
12.939918,77.563652
13.000094,77.556833
12.994278,77.583323
12.923505,77.570441
13.008449,77.57814
12.992889,77.579906
12.955278,77.60646
12.931428,77.567458
12.990766,77.627976
12.92211,77.583981
12.992152,77.578242
12.979935,77.568157
12.932341,77.572102
12.993564,77.589768
12.958259,77.570178
13.019154,77.546278
12.981025,77.586571
12.975434,77.602094
12.971151,77.643652
12.935318,77.612347
12.991959,77.571555
12.999154,77.585311
13.033972,77.57149
12.91526,77.578038
12.92486,77.605107
12.981171,77.569959
12.987334,77.647759
12.970648,77.570649
12.941718,77.586417
12.93113,77.5911
12.945597,77.577543
